start station name,start_lat,start_lng,end_lat,end_lng,NTACode
E 81 St & 3 Ave,40.77573034,-73.9567526,40.75763227739443,-73.9693057537079,MN40
E 81 St & 3 Ave,40.77573034,-73.9567526,40.77477944895728,-73.95427465438844,MN40
E 95 St & 3 Ave,40.7849032,-73.950503,40.7969347,-73.9643412291,MN40
E 59 St & Madison Ave,40.76350532,-73.97109243,40.764397100000004,-73.97371465,MN40
3 Ave & E 72 St,40.7699426,-73.96060712,40.78307,-73.95939,MN40
E 84 St & Park Ave,40.77862688,-73.95772073,40.78476,-73.969862,MN40
Madison Ave & E 82 St,40.7781314,-73.96069399,40.7577284,-73.9166368,MN40
3 Ave & E 72 St,40.7699426,-73.96060712,40.7667405590595,-73.9790689945221,MN40
E 67 St & Park Ave,40.76780080148132,-73.96592080593109,40.768008893059466,-73.96845281124116,MN40
E 77 St & 3 Ave,40.77314236,-73.95856158,40.7689738,-73.95482273,MN40
E 95 St & 3 Ave,40.7849032,-73.950503,40.787801,-73.953559,MN40
E 81 St & 3 Ave,40.77573034,-73.9567526,40.7770575,-73.97898475,MN40
E 59 St & Madison Ave,40.76350532,-73.97109243,40.76269882,-73.99301222,MN40
E 81 St & Park Ave,40.77677702,-73.95900970000001,40.756951,-73.98263100000001,MN40
E 91 St & Park Ave,40.7835016,-73.955327,40.74290902,-73.97706058,MN40
E 84 St & Park Ave,40.77862688,-73.95772073,40.75797322,-73.96603308,MN40
Madison Ave & E 82 St,40.7781314,-73.96069399,40.818215,-73.950988,MN40
E 76 St & Park Ave,40.773763,-73.96222088,40.77118287540658,-73.96409422159195,MN40
E 81 St & 3 Ave,40.77573034,-73.9567526,40.76500525,-73.95818491,MN40
E 76 St & Park Ave,40.773763,-73.96222088,40.763954,-73.9646,MN40
E 59 St & Madison Ave,40.76350532,-73.97109243,40.757334,-73.974235,MN40
E 88 St & Park Ave,40.781410700190015,-73.95595908164978,40.75724567911726,-73.97805914282799,MN40
E 88 St & Park Ave,40.781410700190015,-73.95595908164978,40.77518615,-73.94446054,MN40
Madison Ave & E 82 St,40.7781314,-73.96069399,40.7687620293096,-73.95840793848038,MN40
E 77 St & 3 Ave,40.77314236,-73.95856158,40.75797322,-73.96603308,MN40
E 72 St & Park Ave,40.77118287540658,-73.96409422159195,40.7699426,-73.96060712,MN40
Madison Ave & E 82 St,40.7781314,-73.96069399,40.7724607,-73.9468208,MN40
E 81 St & Park Ave,40.77677702,-73.95900970000001,40.74177603,-74.00149746,MN40
E 81 St & Park Ave,40.77677702,-73.95900970000001,40.773763,-73.96222088,MN40
E 81 St & 3 Ave,40.77573034,-73.9567526,40.76695317,-73.98169333,MN40
E 67 St & Park Ave,40.76780080148132,-73.96592080593109,40.78172120000001,-73.94594000000001,MN40
E 76 St & Park Ave,40.773763,-73.96222088,40.76341379,-73.99667444,MN40
E 88 St & Park Ave,40.781410700190015,-73.95595908164978,40.78172120000001,-73.94594000000001,MN40
E 81 St & Park Ave,40.77677702,-73.95900970000001,40.7781314,-73.96069399,MN40
E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,40.796153499999996,-73.94782145,MN40
3 Ave & E 72 St,40.7699426,-73.96060712,40.77573034,-73.9567526,MN40
E 91 St & Park Ave,40.7835016,-73.955327,40.78275,-73.97137,MN40
Madison Ave & E 82 St,40.7781314,-73.96069399,40.75969995906254,-73.9780819416046,MN40
21 St & 23 Ave,40.778557,-73.919046,40.7747878,-73.91255509999999,QN72
43 St & 23 Ave,40.769673,-73.906018,40.761294,-73.909562,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.756351,-73.936515,QN72
24 Ave & 26 St,40.774591,-73.918544,40.7639089,-73.9477213,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.7787185,-73.9145645,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.763154,-73.920827,QN72
31 St & Hoyt Ave N,40.771152799999996,-73.9170074,40.815077,-73.899939,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.741459000000006,-73.983293,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.72036775298455,-73.96165072917937,QN72
21 St & 23 Ave,40.778557,-73.919046,40.771393700000004,-73.9077436,QN72
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,40.761148799999994,-73.9170071,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.765834600000005,-73.9265474,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.76535380385866,-73.93986314535141,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.76471851944339,-73.96222069859505,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.75797322,-73.96603308,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.73232194,-73.9550858,QN72
31 St & Hoyt Ave N,40.771152799999996,-73.9170074,40.774306,-73.908335,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7767,-73.927631,QN72
24 Ave & 26 St,40.774591,-73.918544,40.760339,-73.9222427,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.765475692449535,-73.91811579465866,QN72
37 St & 24 Ave,40.7701477,-73.9120938,40.75971079999999,-73.97402311,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.777455200000006,-73.9225403,QN72
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,40.761584,-73.925921,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.782465,-73.914527,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.771393700000004,-73.9077436,QN72
31 St & Hoyt Ave N,40.771152799999996,-73.9170074,40.7767,-73.927631,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.761584,-73.925921,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7557327,-73.92366109999999,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7729,-73.91614200000001,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.7596276,-73.93214549999999,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7580583,-73.92427509999999,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.774591,-73.918544,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.765475692449535,-73.91811579465866,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.771393700000004,-73.9077436,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.752474,-73.939991,QN72
21 St & 23 Ave,40.778557,-73.919046,40.7713615,-73.9246145,QN72
24 Ave & 26 St,40.774591,-73.918544,40.7747878,-73.91255509999999,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.750181,-73.91999799999999,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.7580583,-73.92427509999999,QN72
36 St & Ditmars Blvd,40.774306,-73.908335,40.771152799999996,-73.9170074,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.771393700000004,-73.9077436,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7767,-73.927631,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.75110165,-73.94073717,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.76408932350689,-73.9106512069702,QN72
31 St & 21 Ave,40.77813,-73.90841999999999,40.7767,-73.927631,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.773015082913815,-73.9111903309822,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7767,-73.927631,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.771393700000004,-73.9077436,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.7577284,-73.9166368,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.774645,-73.92370600000001,QN72
24 Ave & 26 St,40.774591,-73.918544,40.760339,-73.9222427,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.7729,-73.91614200000001,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.761227399999996,-73.96094022,QN72
Ditmars Ave & 43 St,40.771203,-73.903865,40.771203,-73.903865,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.778557,-73.919046,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.7747878,-73.91255509999999,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.753091,-73.920603,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.770845,-73.93417099999999,QN72
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,40.7787185,-73.9145645,QN72
37 St & 24 Ave,40.7701477,-73.9120938,40.7701477,-73.9120938,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.772768286288304,-73.9274364709854,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.774645,-73.92370600000001,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.693398200000004,-73.939877,QN72
35 St & 23 Ave,40.773015082913815,-73.9111903309822,40.776165,-73.9153175,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.7747878,-73.91255509999999,QN72
37 St & 24 Ave,40.7701477,-73.9120938,40.7675487799971,-73.92093345522879,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.759057954185856,-73.91897544264793,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.78145,-73.9183302,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.777455200000006,-73.9225403,QN72
31 St & Hoyt Ave N,40.771152799999996,-73.9170074,40.760339,-73.9222427,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.7713615,-73.9246145,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7747878,-73.91255509999999,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.761148799999994,-73.9170071,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.7729,-73.91614200000001,QN72
37 St & 24 Ave,40.7701477,-73.9120938,40.756933200000006,-73.92622309999999,QN72
Steinway St & Ditmars Blvd,40.772717,-73.906127,40.7546011026,-73.971878855,QN72
37 St & 24 Ave,40.7701477,-73.9120938,40.75110165,-73.94073717,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.7633589,-73.92864709999999,QN72
31 St & 23 Ave,40.7747878,-73.91255509999999,40.756913,-73.921631,QN72
24 Ave & 26 St,40.774591,-73.918544,40.768692,-73.9249574,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.7747878,-73.91255509999999,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.7633589,-73.92864709999999,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.7729,-73.91614200000001,QN72
24 Ave & 26 St,40.774591,-73.918544,40.74232744,-73.95411749,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.762813799999996,-73.9342862,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.776165,-73.9153175,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.7729,-73.91614200000001,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.76991760000001,-73.91840570000001,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.7656251,-73.9136695,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.78145,-73.9183302,QN72
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,40.768692,-73.9249574,QN72
21 St & Hoyt Ave S,40.774645,-73.92370600000001,40.7747878,-73.91255509999999,QN72
19 St & 24 Ave,40.777455200000006,-73.9225403,40.7675487799971,-73.92093345522879,QN72
23 Ave & 27 St,40.776165,-73.9153175,40.77977,-73.923162,QN72
24 Ave & 29 St,40.7729,-73.91614200000001,40.74469738,-73.93540375,QN72
Steinway St & 23 Ave,40.771393700000004,-73.9077436,40.768692,-73.9249574,QN72
37 St & 24 Ave,40.7701477,-73.9120938,40.7595701,-73.91426779999999,QN72
21 St & 23 Ave,40.778557,-73.919046,40.774645,-73.92370600000001,QN72
Grove St & Broadway,40.69047,-73.923511,40.69622937,-73.94371094,BK78
Bushwick Ave & McKibbin St,40.705517,-73.93936,40.6882,-73.90798000000001,BK78
Menahan St & Central Ave,40.69543,-73.9196,40.695440000000005,-73.93223,BK78
George St & Wilson Ave,40.702996999999996,-73.92997,40.714009999999995,-73.92793,BK78
Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91458,40.69467,-73.90663,BK78
Central Ave & Flushing Ave,40.702831,-73.9333,40.702831,-73.9333,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.71924,-73.95241999999999,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.696709999999996,-73.92806999999999,BK78
Suydam St & Broadway,40.695440000000005,-73.93223,40.69543,-73.9196,BK78
Suydam St & Broadway,40.695440000000005,-73.93223,40.72779126,-73.98564945,BK78
Broadway & Madison St,40.68822,-73.91966,40.68822,-73.91966,BK78
Central Ave & Woodbine St,40.69296,-73.91605,40.69811,-73.90904,BK78
Broadway & Hancock St,40.68663,-73.9168,40.70538077,-73.94976519,BK78
Broadway & Hancock St,40.68663,-73.9168,40.689890000000005,-73.91458,BK78
White St & Moore St,40.704508000000004,-73.9351,40.6809833854,-73.9500479759,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.71559509,-73.9870295,BK78
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,40.69539817,-73.94954908,BK78
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,40.69539817,-73.94954908,BK78
Cedar St & Myrtle Ave,40.697842,-73.926241,40.69296,-73.91605,BK78
Cedar St & Myrtle Ave,40.697842,-73.926241,40.69331716,-73.95381995,BK78
Humboldt St & Varet St,40.7031724,-73.940636,40.700990000000004,-73.93921,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.68565,-73.91564,BK78
Van Buren St & Broadway,40.692,-73.92617,40.71745169,-73.95850939,BK78
Cedar St & Myrtle Ave,40.697842,-73.926241,40.69502,-73.92825,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.70106,-73.93318000000001,BK78
Broadway & Hancock St,40.68663,-73.9168,40.68822,-73.91966,BK78
Broadway & Madison St,40.68822,-73.91966,40.686312,-73.935775,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.70538,-73.92535,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.6804836,-73.9646795,BK78
Eldert St & Bushwick Ave,40.68652,-73.91320999999999,40.72710258,-74.00297088,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.75492,-73.98455,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.69543,-73.9196,BK78
Halsey St & Evergreen Ave,40.68858,-73.91226999999999,40.69467,-73.90663,BK78
Broadway & Madison St,40.68822,-73.91966,40.69221589,-73.9842844,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.6851443,-73.95380904,BK78
White St & Moore St,40.704508000000004,-73.9351,40.706237,-73.933871,BK78
Central Ave & Woodbine St,40.69296,-73.91605,40.68822,-73.91966,BK78
Bushwick Ave & Harman St,40.69356,-73.92524,40.69502,-73.92825,BK78
Central Ave & Melrose St,40.70112,-73.93039,40.69676,-73.92302,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.711863,-73.944024,BK78
Central Ave & Weirfield St,40.69055,-73.91181,40.686312,-73.935775,BK78
Bushwick Ave & McKibbin St,40.705517,-73.93936,40.69363137,-73.96223558,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.702013,-73.923769,BK78
Madison St & Evergreen Ave,40.69122,-73.91693000000001,40.6894932,-73.942061,BK78
Central Ave & Flushing Ave,40.702831,-73.9333,40.75172632,-73.98753523,BK78
Central Ave & Weirfield St,40.69055,-73.91181,40.68565,-73.91564,BK78
Broadway & Hancock St,40.68663,-73.9168,40.71247661,-73.94100005,BK78
George St & Wilson Ave,40.702996999999996,-73.92997,40.69467,-73.90663,BK78
Bushwick Ave & Harman St,40.69356,-73.92524,40.7239567849954,-73.94984364509583,BK78
Evergreen Ave & Noll St,40.70106,-73.93318000000001,40.702013,-73.923769,BK78
Waterbury St & Stagg St,40.710190000000004,-73.93734,40.73454567,-73.99074142,BK78
Menahan St & Central Ave,40.69543,-73.9196,40.69081,-73.90448,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.69527008,-73.95238108,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.711863,-73.944024,BK78
George St & Wilson Ave,40.702996999999996,-73.92997,40.716657,-73.93637,BK78
Central Ave & Starr Street,40.700003,-73.92834,40.700003,-73.92834,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.702013,-73.923769,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.693398200000004,-73.939877,BK78
McKibbin St & Bogart St,40.706237,-73.933871,40.699304,-73.92304399999999,BK78
White St & Moore St,40.704508000000004,-73.9351,40.74025878,-73.98409214,BK78
Halsey St & Evergreen Ave,40.68858,-73.91226999999999,40.70108,-73.9179,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.699304,-73.92304399999999,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.698617,-73.941342,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.6851443,-73.95380904,BK78
Humboldt St & Varet St,40.7031724,-73.940636,40.68858,-73.91226999999999,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.695440000000005,-73.93223,BK78
Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999,40.6804836,-73.9646795,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.709070000000004,-73.92156999999999,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.670776700000005,-73.9576801,BK78
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,40.75110165,-73.94073717,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.709340000000005,-73.95608,BK78
Evergreen Ave & Noll St,40.70106,-73.93318000000001,40.7284186,-73.98713956,BK78
Broadway & Madison St,40.68822,-73.91966,40.70255088,-73.98940236,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.70870368,-73.9448625,BK78
Central Ave & Melrose St,40.70112,-73.93039,40.70686,-73.92851,BK78
Grove St & Broadway,40.69047,-73.923511,40.702013,-73.923769,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.69102925677968,-73.99183362722397,BK78
Central Ave & Woodbine St,40.69296,-73.91605,40.698,-73.9127,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.67890679,-73.94142771,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.682368700000005,-73.944118,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.71915571696044,-73.94885390996933,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.711863,-73.944024,BK78
Broadway & Hancock St,40.68663,-73.9168,40.68663,-73.9168,BK78
Van Buren St & Broadway,40.692,-73.92617,40.693290000000005,-73.92851999999999,BK78
Bushwick Ave & McKibbin St,40.705517,-73.93936,40.71260486,-73.96264403,BK78
Bushwick Ave & Stagg St,40.709897,-73.94008000000001,40.705517,-73.93936,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.68650065,-73.96563307,BK78
Central Ave & Covert St,40.68929,-73.90951,40.73232194,-73.9550858,BK78
Central Ave & Himrod St,40.69676,-73.92302,40.730259999999994,-73.95394,BK78
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,40.698617,-73.941342,BK78
Central Ave & Weirfield St,40.69055,-73.91181,40.697787,-73.973736,BK78
Central Ave & Decatur St,40.6882,-73.90798000000001,40.698617,-73.941342,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.70108,-73.9179,BK78
Bushwick Ave & Stagg St,40.709897,-73.94008000000001,40.710190000000004,-73.93734,BK78
Eldert St & Bushwick Ave,40.68652,-73.91320999999999,40.68851534,-73.9647628,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.69239502,-73.99337909,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.682368700000005,-73.944118,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.6859296,-74.00242364,BK78
White St & Moore St,40.704508000000004,-73.9351,40.7169811,-73.94485918,BK78
Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91458,40.68906,-73.90505999999999,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.69757,-73.93098,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.693000000000005,-73.90824,BK78
Bushwick Ave & Forrest St,40.700759999999995,-73.93641,40.7016657,-73.9437303,BK78
Central Ave & Decatur St,40.6882,-73.90798000000001,40.6882,-73.90798000000001,BK78
Bushwick Ave & Harman St,40.69356,-73.92524,40.702996999999996,-73.92997,BK78
Suydam St & Broadway,40.695440000000005,-73.93223,40.725770000000004,-73.94173,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.68900443,-73.96023854,BK78
Central Ave & Flushing Ave,40.702831,-73.9333,40.704876,-73.919911,BK78
Bushwick Ave & Stagg St,40.709897,-73.94008000000001,40.71605866,-73.99190759,BK78
Bushwick Ave & Harman St,40.69356,-73.92524,40.703545,-73.917775,BK78
Central Ave & Woodbine St,40.69296,-73.91605,40.72226,-73.93889,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.7027,-73.92095,BK78
Bushwick Ave & McKibbin St,40.705517,-73.93936,40.7076449441757,-73.96841526031494,BK78
Broadway & Hancock St,40.68663,-73.9168,40.69296,-73.91605,BK78
White St & Johnson Ave,40.707174,-73.93581,40.711863,-73.944024,BK78
Evergreen Ave & Noll St,40.70106,-73.93318000000001,40.706237,-73.933871,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.709340000000005,-73.95608,BK78
Broadway & Madison St,40.68822,-73.91966,40.689890000000005,-73.91458,BK78
Moffat St & Bushwick,40.68458,-73.90925,40.71485150526252,-74.01122331619263,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.6851443,-73.95380904,BK78
Central Ave & Flushing Ave,40.702831,-73.9333,40.68216564,-73.95399026,BK78
Central Ave & Himrod St,40.69676,-73.92302,40.698568,-73.918877,BK78
Bushwick Ave & McKibbin St,40.705517,-73.93936,40.70767788,-73.94016171,BK78
Humboldt St & Varet St,40.7031724,-73.940636,40.709897,-73.94008000000001,BK78
Evergreen Ave & Noll St,40.70106,-73.93318000000001,40.6894932,-73.942061,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.71285887,-73.96590294,BK78
Wilson Ave & Troutman St,40.70166,-73.92754000000001,40.71044554,-73.96525063,BK78
Grove St & Broadway,40.69047,-73.923511,40.69122,-73.91693000000001,BK78
Central Ave & Flushing Ave,40.702831,-73.9333,40.715353,-73.93856,BK78
Grove St & Broadway,40.69047,-73.923511,40.69047,-73.923511,BK78
Grove St & Broadway,40.69047,-73.923511,40.68962188790333,-73.98304268717766,BK78
Broadway & Madison St,40.68822,-73.91966,40.69943,-73.91337,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.70166,-73.92754000000001,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.71413311,-73.95234386,BK78
Grove St & Broadway,40.69047,-73.923511,40.69676,-73.92302,BK78
Central Ave & Himrod St,40.69676,-73.92302,40.68833370000001,-73.950916,BK78
Suydam St & Broadway,40.695440000000005,-73.93223,40.6729679,-73.97087984,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.7160751,-73.95202900000001,BK78
Grove St & Broadway,40.69047,-73.923511,40.70539,-73.92976,BK78
Central Ave & Melrose St,40.70112,-73.93039,40.69102925677968,-73.99183362722397,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.70870368,-73.9448625,BK78
Evergreen Ave & Noll St,40.70106,-73.93318000000001,40.729514962249496,-73.99075269699097,BK78
Waterbury St & Stagg St,40.710190000000004,-73.93734,40.70686,-73.92851,BK78
Grove St & Broadway,40.69047,-73.923511,40.6894932,-73.942061,BK78
White St & Moore St,40.704508000000004,-73.9351,40.751551,-73.993934,BK78
Grove St & Broadway,40.69047,-73.923511,40.680342423,-73.9557689392,BK78
Bushwick Ave & Linden St,40.69146,-73.92146,40.693290000000005,-73.92851999999999,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.70510918,-73.94407279,BK78
McKibbin St & Bogart St,40.706237,-73.933871,40.704508000000004,-73.9351,BK78
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,40.71625008,-74.0091059,BK78
White St & Moore St,40.704508000000004,-73.9351,40.70029511,-73.95032283,BK78
Broadway & Hancock St,40.68663,-73.9168,40.70870368,-73.9448625,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.70877084,-73.95095259,BK78
Central Ave & Woodbine St,40.69296,-73.91605,40.69196035,-73.96536851,BK78
Bushwick Ave & Harman St,40.69356,-73.92524,40.69760127,-73.99344559,BK78
Waterbury St & Stagg St,40.710190000000004,-73.93734,40.714690000000004,-73.95739,BK78
Van Buren St & Broadway,40.692,-73.92617,40.710190000000004,-73.93734,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.69795031569544,-73.97077560424805,BK78
Bushwick Ave & Stagg St,40.709897,-73.94008000000001,40.697787,-73.973736,BK78
Suydam St & Broadway,40.695440000000005,-73.93223,40.70924826276157,-73.96063148975372,BK78
George St & Wilson Ave,40.702996999999996,-73.92997,40.717729999999996,-73.94051,BK78
Wilson Ave & Troutman St,40.70166,-73.92754000000001,40.695440000000005,-73.93223,BK78
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,40.72307749068673,-73.98583620786667,BK78
White St & Moore St,40.704508000000004,-73.9351,40.744219,-73.97121214,BK78
Grove St & Broadway,40.69047,-73.923511,40.68900443,-73.96023854,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.707165,-73.923711,BK78
Bushwick Ave & Linden St,40.69146,-73.92146,40.72984,-73.94839,BK78
Van Buren St & Broadway,40.692,-73.92617,40.68319988172761,-73.91166642308234,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.68319988172761,-73.91166642308234,BK78
Madison St & Evergreen Ave,40.69122,-73.91693000000001,40.69122,-73.91693000000001,BK78
Broadway & Madison St,40.68822,-73.91966,40.693398200000004,-73.939877,BK78
Central Ave & Woodbine St,40.69296,-73.91605,40.6610633719006,-73.97945255041121,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.69757,-73.93098,BK78
Humboldt St & Varet St,40.7031724,-73.940636,40.6716493,-73.9631145,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.68319988172761,-73.91166642308234,BK78
Bushwick Ave & Harman St,40.69356,-73.92524,40.700003,-73.92834,BK78
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,40.705614000000004,-73.92153,BK78
Melrose St & Broadway,40.697480999999996,-73.935877,40.708690000000004,-73.92586999999999,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.699304,-73.92304399999999,BK78
Beaver St & Fayette St,40.700990000000004,-73.93921,40.706237,-73.933871,BK78
Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40.713811,-73.93515,BK78
Bushwick Ave & Linden St,40.69146,-73.92146,40.704508000000004,-73.9351,BK78
Central Ave & Flushing Ave,40.702831,-73.9333,40.668603000000004,-73.99043940000001,BK78
Waterbury St & Stagg St,40.710190000000004,-73.93734,40.71167351,-73.95141312,BK78
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,40.68851534,-73.9647628,BK78
Central Ave & Himrod St,40.69676,-73.92302,40.70924826276157,-73.96063148975372,BK78
Bushwick Ave & Stagg St,40.709897,-73.94008000000001,40.70853074,-73.96408963,BK78
